356717,179,177,20,47,329,117,259,234,141,26737.00
356721,10,5,2,1,16,14,3,17,NULL,1050.00
356729,721,731,195,146,1501,567,1080,802,838,165938.00
356732,19,16,2,8,29,7,30,NULL,37,1432.00
356733,80,91,7,24,154,57,121,142,36,17106.00
356737,38,57,13,21,87,18,90,10,98,8811.00
356741,238,239,45,42,480,162,360,44,388,37763.00
356752,236,149,44,50,379,142,287,250,179,35255.00
356753,124,84,15,11,212,153,70,206,16,16698.00
356755,6,5,NULL,3,8,4,7,10,1,800.00
356759,177,125,51,53,300,128,225,201,152,44711.00
356763,17,6,NULL,2,21,7,16,22,NULL,1411.00
356770,204,197,30,45,386,151,280,171,259,22658.00
356771,117,98,17,25,207,92,140,150,81,22984.00
356773,52,35,16,9,94,21,82,NULL,101,9383.00
356775,144,107,20,34,237,78,193,130,139,23017.00
356779,31,63,6,6,94,61,39,87,13,5163.00
356781,39,63,4,22,84,27,79,7,92,10191.00
356849,50,31,9,11,79,19,71,12,78,4853.00
356855,76,69,6,18,133,56,95,48,102,9675.00
356879,1,NULL,NULL,1,NULL,1,NULL,1,NULL,100.00
356880,658,427,162,96,1151,375,872,596,635,185974.00
356897,22,11,1,4,30,29,5,34,NULL,2430.00
356907,141,131,70,25,317,193,149,284,58,23711.00
356928,1,NULL,NULL,1,NULL,1,NULL,NULL,1,0.00
356940,52,51,4,13,94,43,64,43,63,5833.00
356946,266,159,31,25,431,119,337,374,81,44718.00
356964,1,NULL,NULL,1,NULL,1,NULL,1,NULL,0.00
356966,31,16,4,4,47,16,35,35,16,2810.00
356977,13,4,15,13,19,11,21,30,2,3775.00
356988,233,335,99,49,618,420,247,472,181,77940.00
356999,331,346,159,79,757,456,380,579,257,58654.00
357002,140,67,210,20,397,63,354,46,367,39741.00
357016,24,55,6,7,78,42,43,85,NULL,4570.00
357020,34,28,2,12,52,17,47,22,42,5730.00
357026,327,331,268,110,816,468,458,425,495,86392.00
357041,20,60,19,5,94,65,34,99,NULL,5305.00
357056,419,350,131,106,794,551,349,604,293,99221.00
357057,103,30,4,9,128,99,38,116,20,24206.00
357065,287,263,49,53,546,347,252,18,530,155662.00
357074,29,3,NULL,5,27,24,8,26,6,9476.00
357082,97,148,16,23,238,93,168,82,174,33180.00
357096,41,44,7,3,89,54,38,92,NULL,5780.00
357097,4,NULL,NULL,2,2,2,2,4,NULL,600.00
357099,112,96,9,41,176,50,167,70,144,24087.00
357105,103,112,34,25,224,80,169,21,228,34711.00
357123,5,15,2,1,21,17,5,22,NULL,2025.00
357130,126,122,112,46,314,177,183,269,91,35906.00
357131,49,66,13,15,113,33,95,56,64,6321.00
357134,6,5,1,3,9,9,3,11,NULL,1755.00
357135,207,212,14,25,408,230,203,333,99,27799.00
357145,20,27,3,6,44,26,24,6,44,3397.00
357160,2,4,NULL,1,5,6,NULL,5,NULL,895.00
357161,26,34,2,12,50,39,23,23,39,4230.00
357173,25,10,7,3,39,13,29,42,NULL,3423.00
357193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357195,2,NULL,NULL,2,NULL,1,1,NULL,2,0.00
357197,171,124,103,35,363,177,221,202,178,30833.00
357200,4,NULL,NULL,1,3,NULL,4,4,NULL,319.00
357206,7,17,4,2,26,13,15,28,NULL,2195.00
357216,77,72,31,24,156,49,131,61,100,18858.00
357229,38,32,28,7,91,31,67,45,37,35893.00
357232,57,45,36,18,120,50,88,120,12,17793.00
357234,142,65,70,37,240,110,167,223,53,49875.00
357241,101,32,20,11,142,58,95,111,40,35438.00
357243,21,45,18,13,71,30,54,82,2,6378.00
357244,71,49,12,16,116,65,67,101,29,11778.00
357261,11,5,NULL,2,14,3,13,8,8,1235.00
357305,166,47,22,22,213,73,162,179,56,22495.00
357307,34,37,14,5,80,64,21,NULL,85,6176.00
357308,42,17,NULL,8,51,31,28,58,NULL,6740.00
357322,51,41,6,13,85,21,77,52,46,12025.00
357327,28,5,4,22,15,10,27,18,18,2850.00
357372,334,398,88,65,755,577,243,686,130,90161.00
357373,321,278,66,84,581,460,205,540,114,103971.00
357374,296,301,40,70,567,443,194,520,116,58592.00
357390,55,18,10,7,76,30,53,26,55,6042.00
357399,72,25,2,9,90,35,64,51,36,10849.00
357550,47,24,3,8,66,55,19,59,15,5226.00
357555,5,3,1,2,7,NULL,9,NULL,8,225.00
357556,10,3,2,2,13,7,8,14,1,3886.00
357563,48,59,14,14,107,80,41,32,88,7895.00
357567,40,21,5,6,60,38,28,26,40,4915.00
357576,55,66,23,14,130,51,93,78,66,9624.00
357590,31,35,34,11,89,39,61,55,45,8359.00
357644,457,371,161,88,901,285,704,554,423,66175.00
357672,19,23,8,10,40,21,29,34,16,4528.00
357703,24,17,7,4,44,9,39,NULL,45,7607.00
357748,4,5,NULL,2,7,5,4,NULL,9,275.00
357751,1,NULL,2,1,2,1,2,3,NULL,300.00
357753,57,36,6,13,86,29,70,43,56,8270.00
357831,10,10,NULL,3,17,14,6,20,NULL,5085.00
357837,108,64,12,17,167,51,133,85,87,17417.00
357880,83,67,14,15,149,15,149,71,93,8580.00
357881,16,37,4,9,48,24,33,2,54,3485.00
357893,15,12,NULL,6,21,7,20,22,5,1125.00
357903,4,2,NULL,3,3,5,1,NULL,5,100.00
357928,55,70,27,10,142,51,101,51,101,7609.00
357936,73,51,14,10,128,76,62,83,55,10466.00
357940,24,25,7,8,48,29,27,42,14,2861.00
357943,50,26,8,16,68,25,59,53,29,6025.00
357959,33,22,16,NULL,71,13,58,11,60,4591.00
357961,15,2,1,6,12,10,8,8,9,2900.00
357972,212,326,134,72,600,385,287,367,305,77176.00
358002,6,1,17,8,16,7,17,17,7,18342.00
358081,19,18,6,19,24,32,11,16,27,4616.00
358102,75,64,22,12,149,105,56,128,33,9940.00
358138,3,1,NULL,3,1,2,2,2,2,60.00
358140,4,2,1,2,5,1,6,7,NULL,350.00
358142,113,62,49,38,186,80,144,59,164,19970.00
358224,102,40,11,38,115,77,76,94,59,17354.00
358233,166,170,37,32,341,217,156,307,65,26669.00
358239,46,22,10,12,66,48,30,50,28,3810.00
358283,10,4,NULL,6,8,5,9,2,12,1030.00
358300,74,83,81,18,220,108,130,110,127,16170.00
358305,266,84,247,24,573,222,375,511,86,35963.00
358306,102,80,50,17,215,89,143,127,101,76472.00
358310,78,24,20,11,111,51,71,86,35,14122.00
358319,29,15,9,6,47,24,29,18,34,3720.00
358329,1,NULL,NULL,1,NULL,1,NULL,NULL,1,0.00
358356,42,61,18,13,108,81,40,100,21,11016.00
358392,238,228,79,45,500,224,321,470,72,67519.00
358420,275,142,52,21,448,193,276,398,71,132400.00
358436,32,20,6,2,56,25,33,56,NULL,6171.00
358442,1,NULL,NULL,1,NULL,1,NULL,1,NULL,0.00
358507,44,19,3,5,61,39,27,51,14,7004.00
358523,82,69,15,11,155,76,90,87,74,9172.00
358546,79,62,19,16,144,32,128,43,116,9845.00
358630,24,19,2,3,42,20,25,19,26,3650.00
358641,102,121,31,8,246,86,168,248,6,20538.00
358648,179,212,154,36,509,208,337,455,90,45543.00
358665,9,22,5,5,31,11,25,36,NULL,5186.00
358667,240,135,63,37,401,196,242,254,182,32291.00
358676,197,168,65,39,391,184,246,322,68,41372.00
358702,39,42,4,11,74,56,29,46,37,7306.00
358706,80,37,103,9,211,67,153,110,83,37280.00
358716,48,46,5,10,89,28,71,50,46,5976.00
358750,3,NULL,1,3,1,2,2,NULL,4,650.00
358798,35,27,7,8,61,20,49,27,40,4526.00
358810,154,124,21,26,273,81,218,166,131,22280.00
358878,32,39,4,8,67,32,43,40,34,5020.00
358903,164,130,52,27,319,145,201,269,75,23062.00
358914,112,80,20,11,201,108,104,103,109,19069.00
358935,4,NULL,NULL,3,1,4,NULL,1,3,35.00
358995,147,84,25,17,239,143,113,61,193,16843.00
358996,53,39,10,14,88,80,22,39,61,15444.00
359017,23,27,1,5,46,32,19,29,22,2232.00
359028,56,55,27,27,111,67,71,94,44,10089.00
359094,66,63,32,6,155,68,93,23,136,11540.00
359167,31,26,6,10,53,20,43,19,44,4354.00
359179,1,1,NULL,1,1,2,NULL,1,NULL,150.00
359328,151,78,43,21,251,151,121,188,84,87914.00
359330,94,104,29,19,208,119,108,NULL,226,21138.00
359339,106,104,18,31,197,115,113,150,72,16633.00
359354,278,219,55,27,525,309,243,285,242,70781.00
359368,210,160,14,42,342,160,224,245,134,20924.00
359378,21,9,7,4,33,7,30,32,5,3625.00
359385,53,121,39,14,199,118,95,150,62,13240.00
359387,62,55,8,5,120,77,48,112,13,11050.00
359418,82,133,25,12,228,170,70,152,86,15781.00
359433,5,7,2,3,11,4,10,NULL,13,1008.00
359511,21,27,2,8,42,27,23,27,23,4196.00
359522,102,49,15,5,161,106,60,95,63,11912.00
359527,41,23,14,13,65,50,28,58,18,6185.00
359528,50,70,40,20,140,80,80,70,90,10456.00
359581,17,9,4,2,28,9,21,29,NULL,1568.00
359611,63,59,16,19,119,67,71,113,25,8740.00
359670,189,184,26,42,357,263,136,176,219,38774.00
359671,17,4,6,3,24,14,13,18,9,1355.00
359700,400,488,94,96,886,632,350,846,135,100001.00
359738,45,22,3,7,63,36,34,67,3,10660.00
359753,35,55,22,21,91,63,49,66,45,19445.00
359775,88,78,9,17,158,100,75,148,26,12276.00
359798,61,30,73,38,126,68,96,111,52,18935.00
359814,439,422,74,31,904,617,318,664,271,81561.00
359825,78,74,9,13,148,76,85,34,125,8285.00
359829,7,16,7,NULL,30,19,11,27,3,3925.00
359887,99,52,7,31,127,87,71,76,78,25754.00
359894,1096,1165,588,128,2721,1615,1234,2207,642,264239.00
359905,40,50,12,13,89,58,44,27,74,7844.00
359923,2,NULL,1,2,1,1,2,NULL,2,534.00
359934,195,229,26,34,416,152,298,259,172,63797.00
359956,37,39,11,6,81,38,49,59,26,5935.00
360096,22,17,16,13,42,33,22,46,8,8878.00
360099,137,95,35,26,241,120,147,18,247,11388.00
360102,53,22,1,15,61,9,67,39,37,7720.00
360117,142,64,7,33,180,51,162,111,100,22562.00
360145,149,83,14,24,222,68,178,99,141,19712.00
360168,103,132,28,15,248,133,130,137,125,20325.00
360195,2,2,NULL,1,3,2,2,NULL,4,525.00
360211,43,18,2,2,61,33,30,51,11,5341.00
360225,11,60,5,5,71,46,30,53,19,4095.00
360234,82,61,12,7,148,84,71,127,28,12240.00
360309,139,120,50,30,279,190,119,160,147,33769.00
360355,7,19,11,11,26,22,15,18,19,5895.00
360366,86,68,50,28,176,95,109,145,57,28821.00
360405,51,35,3,16,73,33,56,3,86,5687.00
360413,32,29,3,6,58,37,27,35,29,3998.00
360436,24,23,21,12,56,24,44,25,43,4726.00
360458,7,26,2,2,33,19,16,7,28,1085.00
360459,94,62,59,11,204,84,131,161,53,13166.00
360506,44,48,1,16,77,58,35,6,87,6062.00
360526,129,98,34,36,225,136,125,138,123,17225.00
360580,10,12,1,3,20,4,19,21,2,1640.00
360607,167,115,17,25,274,149,150,117,175,36841.00
360611,NULL,1,NULL,1,NULL,1,NULL,1,NULL,0.00
360612,18,4,14,13,23,7,29,12,16,7286.00
360622,7,11,NULL,6,12,7,11,NULL,18,405.00
360634,18,37,3,8,50,10,48,20,31,3990.00
360649,31,31,3,5,60,38,27,62,2,5580.00
360652,10,31,1,6,36,30,12,NULL,42,2570.00
360656,170,171,29,38,332,215,155,301,68,44184.00
360687,21,7,10,3,35,11,27,36,NULL,1652.00
360745,119,210,32,31,330,185,176,206,154,25865.00
360759,7,3,NULL,2,8,4,6,4,6,825.00
360762,263,69,22,19,335,199,155,216,136,242654.00
360775,33,32,5,5,65,41,29,48,22,4519.00
360803,46,34,4,16,68,29,55,54,30,6690.00
360836,23,29,4,2,54,23,33,23,31,17791.00
360924,36,20,1,2,55,53,4,53,4,7810.00
360951,49,36,16,24,77,72,29,63,38,9014.00
360977,NULL,1,NULL,1,NULL,1,NULL,1,NULL,0.00
361026,113,82,27,15,207,112,110,128,94,28701.00
361111,35,49,5,17,72,26,63,33,56,4349.00
361134,96,77,23,24,172,120,76,153,43,14072.00
361228,28,11,5,7,37,15,29,24,19,2745.00
361230,10,3,1,1,13,4,10,14,NULL,802.00
361249,381,358,193,74,858,461,471,601,323,98463.00
361306,461,325,122,158,750,380,528,421,485,82521.00
361311,68,44,12,14,110,73,51,83,41,11020.00
361343,17,14,NULL,2,29,6,25,NULL,29,1702.00
361390,90,109,8,22,185,56,151,137,65,18389.00
361416,183,108,87,24,354,151,227,204,143,38265.00
361423,19,30,4,9,44,23,30,30,23,3430.00
361455,43,94,14,22,129,114,37,136,15,12304.00
361512,99,106,28,18,215,153,80,135,97,16677.00
361566,108,101,45,6,248,80,174,173,81,40977.00
361584,23,3,1,7,20,15,12,14,11,4275.00
361604,39,28,1,4,64,28,40,58,10,6510.00
361617,106,151,36,37,256,149,144,243,50,22058.00
361621,140,171,34,42,303,215,130,263,82,37013.00
361622,87,125,15,32,195,139,88,190,36,10904.00
361626,44,24,4,12,60,41,31,57,15,4920.00
361627,NULL,1,NULL,1,NULL,1,NULL,1,NULL,0.00
361628,4,11,5,4,16,10,10,20,NULL,2977.00
361629,31,22,21,22,52,27,47,60,14,8580.00
361630,181,204,75,35,425,242,218,310,150,26854.00
361635,3,13,3,4,15,7,12,18,1,1037.00
361639,20,10,1,8,23,14,17,NULL,30,2375.00
361659,18,54,2,10,64,13,61,7,67,5171.00
361665,118,79,24,35,186,123,98,189,31,18718.00
361705,21,15,4,5,35,10,30,38,2,2955.00
361755,113,139,40,14,278,140,152,244,40,30436.00
362452,61,63,21,11,134,82,63,81,63,10499.00
362465,24,27,16,4,63,32,35,NULL,67,1662.00
362599,18,20,6,5,39,29,15,40,4,3715.00
362649,4,NULL,NULL,2,2,4,NULL,NULL,4,700.00
362665,18,4,2,4,20,5,19,24,NULL,1202.00
362680,124,274,28,27,399,206,220,388,38,26323.00
362732,57,78,13,6,142,87,61,87,61,14488.00
362735,21,19,5,10,35,20,25,45,NULL,2600.00
362771,63,25,26,23,91,56,58,93,18,10292.00
362799,58,80,7,19,126,76,69,30,115,11051.00
362814,47,24,12,12,71,39,44,61,22,17696.00
362815,1,NULL,NULL,1,NULL,1,NULL,NULL,1,250.00
362847,52,26,13,2,89,62,29,91,NULL,14535.00
362866,45,16,7,4,64,21,47,68,NULL,3595.00
362879,3,NULL,1,2,2,3,1,2,1,100.00
362894,19,19,5,7,36,21,22,15,28,2696.00
362907,1,NULL,NULL,1,NULL,1,NULL,NULL,1,0.00
363008,32,50,4,5,81,44,42,13,71,6610.00
363014,4,6,2,2,10,5,7,11,1,7723.00
363017,40,35,24,20,79,37,62,84,15,9900.00
363023,235,133,144,27,485,215,297,357,154,63623.00
363033,31,7,10,5,43,28,20,48,NULL,6860.00
363064,15,10,2,1,26,19,8,27,NULL,2730.00
363103,42,31,60,18,115,43,90,125,8,12500.00
363158,35,23,27,5,80,25,60,81,NULL,5995.00
363161,25,3,19,15,32,27,20,42,5,3516.00
363179,49,31,5,18,67,36,49,36,49,5354.00
363181,87,64,12,59,104,79,84,122,40,8540.00
363193,154,103,16,21,252,72,201,52,218,24314.00
363216,34,26,4,8,56,16,48,34,28,3740.00
363228,209,209,40,62,396,237,221,322,135,26812.00
363243,29,28,3,9,51,36,24,5,55,3245.00
363254,31,25,1,15,42,16,41,NULL,55,5910.00
363263,55,48,17,12,108,63,57,61,59,8234.00
363272,64,50,12,15,111,57,69,77,49,10330.00
363273,30,28,2,9,51,27,33,47,13,6525.00
363286,NULL,NULL,1,NULL,1,NULL,1,1,NULL,5080.00
363307,NULL,1,NULL,1,NULL,1,NULL,NULL,1,0.00
363334,56,22,6,13,71,53,31,29,52,3706.00
363355,41,10,3,6,48,14,40,3,51,4375.00
363495,9,3,NULL,5,7,7,5,1,11,840.00
363500,17,16,9,5,37,14,28,42,NULL,3565.00
363573,352,351,68,49,722,471,300,637,132,79775.00
363586,50,39,25,9,105,53,61,64,48,9821.00
363595,84,29,10,18,105,79,44,47,76,11256.00
363599,NULL,1,NULL,1,NULL,1,NULL,NULL,1,35.00
363602,120,86,32,34,204,119,119,132,105,23852.00
363607,195,170,24,30,359,268,121,348,41,29456.00
363608,7,4,14,5,20,7,18,9,16,4660.00
363613,24,10,2,NULL,36,27,9,36,NULL,2335.00
363619,37,34,3,7,67,15,59,42,32,4471.00
363627,559,514,126,49,1150,598,601,738,457,110593.00
363631,15,14,1,1,29,19,11,16,14,2035.00
363632,180,114,30,27,297,191,133,262,62,22131.00
363670,1,NULL,NULL,1,NULL,NULL,1,1,NULL,0.00
363676,14,6,2,2,20,13,9,18,4,795.00
363740,33,26,8,5,62,38,29,35,32,6055.00
363767,6,18,NULL,5,19,23,1,15,9,3220.00
363831,18,6,3,4,23,15,12,NULL,25,2655.00
363838,NULL,6,1,2,5,2,5,7,NULL,405.00
363919,112,191,79,14,368,183,199,314,68,24980.00
363925,70,122,45,26,211,150,87,NULL,237,22850.00
363927,212,252,161,48,577,165,460,455,168,50639.00
363959,3,6,NULL,2,7,8,1,9,NULL,615.00
363975,81,76,80,16,221,69,168,162,75,21053.00
364004,8,14,7,6,23,14,15,25,3,7044.00
364021,1,1,NULL,2,NULL,1,1,2,NULL,155.00
364063,14,5,NULL,3,16,9,10,10,5,2378.00
364068,15,48,5,7,61,35,33,33,33,4070.00
364097,111,56,30,19,178,117,80,177,18,28784.00
364134,22,20,14,14,42,10,46,27,29,5710.00
364166,80,35,3,13,105,73,45,80,38,14269.00
364186,8,9,3,1,19,2,18,4,16,2585.00
364190,29,35,2,10,56,42,24,35,31,5340.00
364232,24,17,4,8,37,21,24,NULL,45,2775.00
364257,14,12,4,3,27,21,9,NULL,30,2145.00
364274,1,NULL,NULL,1,NULL,1,NULL,NULL,1,0.00
364348,35,38,4,9,68,47,30,53,23,5295.00
364365,19,8,1,5,23,14,14,2,26,2674.00
364366,60,30,7,14,83,72,25,64,32,4185.00
364394,56,81,7,16,128,85,59,111,29,8098.00
364460,9,2,1,3,9,6,6,3,9,940.00
364470,36,33,6,10,65,39,36,15,60,6735.00
364521,24,58,4,13,73,60,26,NULL,86,4631.00
364560,8,8,9,7,18,8,17,NULL,25,2248.00
364576,12,5,NULL,5,12,15,2,NULL,15,1415.00
364663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364676,186,125,41,12,340,75,277,322,28,41386.00
364694,59,33,16,12,96,61,47,80,28,6022.00
364699,52,41,27,12,108,65,55,52,64,7845.00
364729,22,50,49,7,114,57,64,69,51,15570.00
364753,10,14,15,7,32,17,22,20,16,5161.00
364779,214,159,23,28,368,68,328,59,311,28157.00
364817,77,59,8,12,132,60,84,23,118,5831.00
364937,15,1,1,5,12,11,6,6,10,1035.00
364950,31,21,4,5,51,12,44,NULL,55,7755.00
364965,5,NULL,2,2,5,3,4,NULL,5,1775.00
364983,424,483,110,85,932,555,462,747,268,91417.00
365070,68,76,14,15,143,105,53,118,38,20810.00
365114,2,NULL,NULL,1,1,2,NULL,2,NULL,220.00
365122,48,45,1,12,82,32,62,22,72,7120.00
365140,21,21,4,5,41,15,31,20,26,2047.00
365152,21,10,11,5,37,21,21,6,36,3464.00
365161,1,NULL,NULL,1,NULL,1,NULL,NULL,1,100.00
365169,42,36,9,14,73,30,57,76,11,4865.00
365173,2,6,2,5,5,6,4,NULL,10,610.00
365303,46,29,7,5,77,48,34,81,1,6705.00
365378,14,6,NULL,2,18,16,4,20,NULL,2020.00
365384,107,132,17,23,233,124,132,100,156,20631.00
365531,34,19,NULL,6,47,11,42,43,10,3347.00
365571,44,38,29,21,90,53,58,69,39,9401.00
365574,13,11,NULL,15,9,13,11,19,5,540.00
365639,116,66,2,20,164,30,154,22,143,18738.00
365645,88,26,22,19,117,66,70,118,18,29565.00
365676,71,28,6,10,95,32,73,33,70,7168.00
365683,84,107,11,25,177,138,64,32,170,14504.00
365684,10,16,2,3,25,20,8,15,13,2085.00
365709,38,42,5,8,77,18,67,13,70,3031.00
365713,13,3,13,13,16,12,17,5,24,5400.00
365753,26,40,15,9,72,42,39,NULL,80,4030.00
365766,20,24,9,5,48,26,27,46,7,4545.00
365780,22,8,7,10,27,21,16,27,10,2255.00
365797,63,14,3,4,76,30,50,80,NULL,9955.00
365871,9,14,1,3,21,14,10,24,NULL,1055.00
365901,19,11,1,1,30,19,12,NULL,31,2830.00
365914,6,2,NULL,2,6,4,4,1,3,1040.00
365916,94,76,8,34,144,72,106,33,144,9393.00
365972,2,NULL,3,1,4,NULL,5,NULL,5,425.00
366079,2,4,NULL,2,4,6,NULL,NULL,4,235.00
366082,22,32,1,4,51,30,25,55,NULL,2740.00
366103,20,15,1,10,26,11,25,7,29,2900.00
366167,7,13,3,6,17,9,14,11,11,991.00
366196,3,6,2,1,10,5,6,10,NULL,1062.00
366320,43,31,26,10,90,39,61,68,29,5615.00
366322,84,89,16,17,172,75,114,146,40,11079.00
366336,1,NULL,NULL,1,NULL,NULL,1,1,NULL,0.00
366352,13,18,3,3,31,8,26,32,2,1255.00
366354,68,69,41,13,165,79,99,47,128,11221.00
366360,20,23,1,7,37,29,15,28,16,2500.00
366365,131,107,16,16,238,131,123,151,96,22512.00
366366,45,22,48,5,110,39,76,114,NULL,5450.00
366371,150,261,59,56,414,248,222,315,116,28935.00
366375,104,100,34,14,224,117,121,124,111,15190.00
366384,49,76,52,25,152,69,108,124,51,12360.00
366388,22,34,1,10,47,27,30,42,15,4000.00
366392,198,161,55,27,387,228,186,143,262,26980.00
366394,4,6,1,2,9,10,1,11,NULL,900.00
366407,53,16,6,7,68,44,31,68,3,6293.00
366419,49,60,22,16,115,61,70,44,87,7897.00
366421,60,57,37,16,138,47,107,137,17,9127.00
366426,62,64,30,9,147,72,84,100,53,10135.00
366434,12,13,1,4,22,13,13,26,NULL,1300.00
366439,4,4,1,2,7,6,3,9,NULL,635.00
366462,75,44,15,22,112,83,51,80,52,10976.00
366467,6,1,NULL,2,5,6,1,4,3,245.00
366469,12,NULL,NULL,6,6,4,8,7,5,1800.00
366474,73,75,27,22,153,70,105,116,55,16341.00
366507,57,84,5,10,136,56,90,77,67,9094.00
366524,18,38,17,10,63,38,35,37,34,8725.00
366541,9,12,3,2,22,16,8,11,11,1310.00
366594,12,20,2,7,27,11,23,31,2,3475.00
366606,34,15,5,9,45,25,29,7,28,11705.00
366612,69,39,7,22,93,50,65,68,47,9264.00
366637,103,81,20,12,192,134,70,163,39,13197.00
366644,205,191,45,38,403,269,172,326,114,28607.00
366658,26,26,15,9,58,24,43,24,43,3305.00
366678,6,5,NULL,3,8,4,7,11,NULL,355.00
366703,48,12,5,5,60,43,22,40,5,7444.00
366715,116,65,9,22,168,115,75,86,101,15061.00
366721,15,11,7,4,29,8,25,16,16,2962.00
366737,1,NULL,NULL,1,NULL,1,NULL,1,NULL,65.00
366752,146,158,36,30,310,170,170,160,180,20468.00
366762,3,1,NULL,2,2,NULL,4,NULL,4,300.00
366791,54,57,10,12,109,63,58,75,44,6560.00
366800,45,14,5,6,58,24,40,51,11,5630.00
366817,49,38,44,8,123,31,100,75,56,11464.00
366831,22,20,4,3,43,21,25,24,22,2141.00
366858,NULL,11,2,2,11,10,3,13,NULL,940.00
366901,17,19,1,2,35,13,24,37,NULL,2850.00
366912,23,7,3,5,28,11,22,NULL,33,3015.00
366966,8,9,NULL,6,11,4,13,NULL,16,2850.00
367166,62,36,7,6,99,36,69,NULL,103,6388.00
367195,8,6,3,1,16,8,9,9,3,1510.00
367256,21,30,4,12,43,12,43,NULL,54,4875.00
367275,8,8,3,4,15,5,14,NULL,19,940.00
367413,10,15,1,2,24,13,13,26,NULL,1755.00
367464,22,27,31,6,74,24,56,59,20,4246.00
367474,9,29,6,12,32,29,15,40,4,3207.00
367570,5,3,NULL,2,6,5,3,NULL,8,330.00
367577,16,21,7,8,36,14,30,35,5,2725.00
367612,8,NULL,1,2,7,2,7,NULL,8,1100.00
367636,49,61,6,10,106,39,77,7,109,7926.00
367658,112,68,52,24,208,93,139,18,205,19873.00
367669,NULL,NULL,1,NULL,1,NULL,1,NULL,1,642.00
367680,26,5,1,3,29,22,10,22,10,3330.00
367724,122,80,32,19,215,88,146,133,89,29160.00
367746,33,18,33,8,76,28,56,20,64,9445.00
367750,21,15,3,10,29,4,35,19,20,4940.00
367893,19,41,10,11,59,29,41,13,57,3772.00
367921,59,46,13,19,99,67,51,25,93,10105.00
367938,9,8,11,7,21,14,14,NULL,28,2510.00
368012,61,34,11,12,94,41,65,85,17,7306.00
368082,108,92,24,32,192,83,141,164,56,13550.00
368084,21,2,NULL,5,18,12,11,18,3,3950.00
368105,4,1,NULL,2,3,5,NULL,NULL,5,300.00
368106,17,9,7,4,29,21,12,12,21,2015.00
368117,2,NULL,2,1,3,2,2,4,NULL,700.00
368141,34,41,15,9,81,50,40,81,9,5702.00
368164,40,66,2,13,95,70,38,42,66,6675.00
368167,72,144,18,29,205,152,82,103,130,17009.00
368245,52,38,33,9,114,30,93,NULL,113,8796.00
368324,5,18,4,2,25,8,19,NULL,27,1245.00
368377,6,10,NULL,2,14,5,11,NULL,16,610.00
368478,29,11,7,12,35,16,31,17,26,12465.00
368491,34,44,8,9,77,52,34,27,57,5471.00
368494,6,6,3,1,14,9,6,NULL,11,580.00
368538,13,7,4,3,21,13,11,23,1,2950.00
368557,128,118,71,20,297,131,186,271,42,25701.00
368626,50,29,6,10,75,38,47,75,8,6155.00
368683,7,1,3,5,6,6,5,NULL,11,690.00
368704,214,163,17,37,357,255,139,223,171,27115.00
368706,8,11,NULL,1,18,11,8,NULL,19,920.00
368719,78,147,22,30,217,74,173,61,185,13424.00
368726,26,9,4,2,37,12,27,NULL,39,1750.00
368783,46,42,15,9,94,44,59,38,64,3960.00
368864,19,25,4,6,42,25,23,17,31,2100.00
368921,28,33,4,5,60,23,42,58,7,3540.00
368930,39,19,9,17,50,41,26,43,23,5510.00
368997,7,7,6,6,14,6,14,4,16,2212.00
369104,33,15,13,7,54,33,28,NULL,61,5275.00
369112,82,36,23,10,131,86,55,60,80,5512.00
369119,2,NULL,NULL,1,1,2,NULL,2,NULL,300.00
369138,7,7,NULL,3,11,8,6,9,5,655.00
369161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369173,71,32,8,14,97,58,53,52,57,6115.00
369178,15,11,2,5,23,16,12,23,5,2230.00
369190,NULL,4,2,2,4,4,2,6,NULL,600.00
369209,14,17,3,9,25,9,25,14,19,1865.00
369225,9,32,7,3,45,5,43,NULL,48,2780.00
369271,14,49,3,7,59,53,13,37,29,6034.00
369309,48,30,25,6,97,41,62,54,48,4799.00
369344,26,13,NULL,4,35,4,35,13,26,3310.00
369363,41,39,3,5,78,46,37,57,26,6507.00
369367,17,12,1,8,22,17,13,20,10,2195.00
369415,26,9,7,13,29,14,28,31,11,3814.00
369422,25,27,2,7,47,13,41,29,25,3765.00
369424,4,5,2,3,8,8,3,5,6,995.00
369427,8,7,3,4,14,NULL,18,NULL,15,2075.00
369433,50,38,5,18,75,50,43,49,44,5626.00
369460,11,40,20,5,66,37,34,33,20,7391.00
369467,6,2,1,1,8,8,1,NULL,9,605.00
369471,94,98,22,41,173,127,87,112,92,18528.00
369532,9,10,2,2,19,NULL,21,NULL,21,747.00
369693,6,12,3,7,14,13,8,21,NULL,2730.00
369736,240,141,37,47,371,223,195,329,85,30191.00
369742,64,38,19,23,98,73,48,58,39,19146.00
369793,26,18,3,9,38,18,29,42,5,3060.00
369818,13,7,9,6,23,13,16,15,14,12665.00
369827,17,32,7,14,42,31,25,28,28,4435.00
369839,29,12,7,9,39,16,32,15,32,5550.00
369842,537,527,170,118,1116,633,601,653,580,76823.00
369854,62,24,7,5,88,34,59,57,33,11853.00
369855,10,NULL,NULL,4,6,9,1,NULL,10,1200.00
